Committee_Id,Committee_Name,Link_Image,Committee_Election_State,Committee_Election_District,Report_Type,Receipt_Date,Coverage_Start_Date,Coverage_End_Date,Quarterly_Contribution,Semi_Annual_Contribution
"C00508804","SINEMA FOR ARIZONA","http://docquery.fec.gov/cgi-bin/fecimg/?_201901319145362566+0","AZ","00","QUARTERLY YEAR END / SEMI-ANN","31-JAN-19","01-OCT-18","31-DEC-18","17251","51543.5"
"C00674408","AMERICAN-HAITIAN GENERATION IN ACTION","http://docquery.fec.gov/cgi-bin/fecimg/?_201901300300258854+0","","","JULY QUARTERLY","29-JAN-19","20-APR-18","15-JUN-18","0","0"
"C00674408","AMERICAN-HAITIAN GENERATION IN ACTION","http://docquery.fec.gov/cgi-bin/fecimg/?_201901300300258848+0","","","OCTOBER QUARTERLY","29-JAN-19","","15-OCT-18","0","0"
"C00674408","AMERICAN-HAITIAN GENERATION IN ACTION","http://docquery.fec.gov/cgi-bin/fecimg/?_201901300300258842+0","","","YEAR-END","29-JAN-19","01-JUN-18","31-DEC-18","0","0"
"C00674408","AMERICAN-HAITIAN GENERATION IN ACTION","http://docquery.fec.gov/cgi-bin/fecimg/?_201901300300258836+0","","","APRIL MONTHLY","29-JAN-19","","20-APR-18","0","0"
"C00622795","LIBERTARIAN PARTY OF GEORGIA","http://docquery.fec.gov/cgi-bin/fecimg/?_201901289144024221+0","","","QUARTERLY YEAR END / SEMI-ANN","28-JAN-19","27-NOV-18","31-DEC-18","0","0"
"C00000935","DCCC","http://docquery.fec.gov/cgi-bin/fecimg/?_201901239143927652+0","","","MONTHLY SEMI-ANNUAL (YE)","23-JAN-19","27-NOV-18","31-DEC-18","0","456130.12"
"C00679761","HILDT4CONGRESS.ORG ELECTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_201901290300257787+0","TX","23","YEAR-END","27-DEC-18","","27-DEC-18","0","0"
"C00000935","DCCC","http://docquery.fec.gov/cgi-bin/fecimg/?_201811309133895650+0","","","POST-GENERAL","30-NOV-18","18-OCT-18","26-NOV-18","21000","0"
"C00606939","ROSEN FOR NEVADA","http://docquery.fec.gov/cgi-bin/fecimg/?_201810259130924266+0","NV","00","OCTOBER QUARTERLY","25-OCT-18","01-JUL-18","30-SEP-18","69987.16","0"
"C00505552","HEIDI FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_201810259130954534+0","ND","","PRE-GENERAL","25-OCT-18","01-OCT-18","17-OCT-18","30732.44","0"
"C00431304","MCCASKILL FOR MISSOURI","http://docquery.fec.gov/cgi-bin/fecimg/?_201810259133382930+0","MO","00","PRE-GENERAL","25-OCT-18","01-OCT-18","17-OCT-18","21445.16","0"
"C00000935","DCCC","http://docquery.fec.gov/cgi-bin/fecimg/?_201810239130803683+0","","","PRE-GENERAL","23-OCT-18","01-OCT-18","17-OCT-18","102000","0"
"C00461772","WESTERN REPRESENTATION PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_201810179125571087+0","","","OCTOBER QUARTERLY","17-OCT-18","01-JUL-18","30-SEP-18","0","0"
"C00431304","MCCASKILL FOR MISSOURI","http://docquery.fec.gov/cgi-bin/fecimg/?_201810159125057484+0","MO","00","OCTOBER QUARTERLY","15-OCT-18","01-JUL-18","30-SEP-18","65185.83","0"
"C00648956","TJ COX FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_201810159125458160+0","CA","21","OCTOBER QUARTERLY","15-OCT-18","01-JUL-18","30-SEP-18","20653.05","0"
"C00637868","COLIN ALLRED FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_201810159125450228+0","TX","32","OCTOBER QUARTERLY","15-OCT-18","01-JUL-18","30-SEP-18","46073.21","0"
"C00501197","BETO FOR TEXAS","http://docquery.fec.gov/cgi-bin/fecimg/?_201810159125432613+0","TX","00","OCTOBER QUARTERLY","15-OCT-18","01-JUL-18","30-SEP-18","74024.66","0"
"C00634253","MIKE LEVIN FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_201810159125309923+0","CA","49","OCTOBER QUARTERLY","15-OCT-18","01-JUL-18","30-SEP-18","21510.93","0"
"C00042366","DSCC","http://docquery.fec.gov/cgi-bin/fecimg/?_201810159125010220+0","","","OCTOBER QUARTERLY","15-OCT-18","01-JUL-18","30-SEP-18","217325","0"
"C00508804","SINEMA FOR ARIZONA","http://docquery.fec.gov/cgi-bin/fecimg/?_201810159124957628+0","AZ","00","OCTOBER QUARTERLY","15-OCT-18","09-AUG-18","30-SEP-18","28892.5","0"
"C00656686","TOM MALINOWSKI FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_201810159124909114+0","NJ","07","OCTOBER QUARTERLY","15-OCT-18","01-JUL-18","30-SEP-18","27968.59","0"
"C00264697","FRIENDS OF SHERROD BROWN","http://docquery.fec.gov/cgi-bin/fecimg/?_201810159124880274+0","OH","00","OCTOBER QUARTERLY","15-OCT-18","01-JUL-18","30-SEP-18","50242.34","0"
"C00505552","HEIDI FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_201810159124798171+0","ND","","OCTOBER QUARTERLY","15-OCT-18","01-JUL-18","30-SEP-18","73921.16","0"
"C00634006","THE COLORADO WAY","http://docquery.fec.gov/cgi-bin/fecimg/?_201810159124793387+0","DC","00","OCTOBER QUARTERLY","15-OCT-18","01-JUL-18","30-SEP-18","23800","0"
"C00650648","CISNEROS FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_201810159125505407+0","CA","39","OCTOBER QUARTERLY","15-OCT-18","01-JUN-18","30-SEP-18","26029.53","0"
"C00652388","JOE SULLIVAN FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_201810159125511976+0","MN","01","OCTOBER QUARTERLY","15-OCT-18","01-JUL-18","30-SEP-18","0","0"
"C00000935","DCCC","http://docquery.fec.gov/cgi-bin/fecimg/?_201810109124446833+0","","","OCTOBER MONTHLY","10-OCT-18","01-SEP-18","30-SEP-18","28955.12","0"
"C00000935","DCCC","http://docquery.fec.gov/cgi-bin/fecimg/?_201809199121965874+0","","","SEPTEMBER MONTHLY","19-SEP-18","01-AUG-18","31-AUG-18","161325","0"
"C00516047","ANGUS KING FOR US SENATE CAMPAIGN","http://docquery.fec.gov/cgi-bin/fecimg/?_201808220200713586+0","ME","00","JULY QUARTERLY","18-AUG-18","01-APR-18","30-JUN-18","21911","44156"
"C00326801","TAMMY BALDWIN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_201808130200675405+0","WI","00","PRE-PRIMARY","13-AUG-18","01-JUL-18","25-JUL-18","0","0"
"C00000935","DCCC","http://docquery.fec.gov/cgi-bin/fecimg/?_201808109119388947+0","","","AUGUST MONTHLY","10-AUG-18","01-JUL-18","31-JUL-18","20000","0"
"C00000935","DCCC","http://docquery.fec.gov/cgi-bin/fecimg/?_201807199115782555+0","","","QUARTERLY MID-YEAR / SEMI-ANN","19-JUL-18","01-JUN-18","30-JUN-18","199542.5","1521817.5"
"C00474189","MIKE KELLY FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_201807159115535798+0","PA","16","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-18","01-JAN-18","30-JUN-18","19833.29","19833.29"
"C00501197","BETO FOR TEXAS","http://docquery.fec.gov/cgi-bin/fecimg/?_201807230200660221+0","TX","10","JULY QUARTERLY","14-JUL-18","01-APR-18","30-JUN-18","34064","74102"
"C00431056","BOB CASEY FOR SENATE INC","http://docquery.fec.gov/cgi-bin/fecimg/?_201807230200660231+0","PA","00","JULY QUARTERLY","14-JUL-18","26-APR-18","30-JUN-18","0","21327"
"C00501197","BETO FOR TEXAS","http://docquery.fec.gov/cgi-bin/fecimg/?_201807230200660226+0","TX","00","APRIL QUARTERLY","14-JUL-18","15-FEB-18","31-MAR-18","38681","0"
"C00606939","ROSEN FOR NEVADA","http://docquery.fec.gov/cgi-bin/fecimg/?_201807230200660236+0","NV","00","JULY QUARTERLY","14-JUL-18","24-MAY-18","30-JUN-18","0","106409"
"C00333427","WALDEN FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_201807139115408396+0","OR","02","JULY QUARTERLY / SEMI-ANNUAL","13-JUL-18","26-APR-18","30-JUN-18","500","27687"
"C00505552","HEIDI FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_201807170200519660+0","ND","","JULY QUARTERLY","13-JUL-18","24-MAY-18","30-JUN-18","20120","20120"
"C00264697","FRIENDS OF SHERROD BROWN","http://docquery.fec.gov/cgi-bin/fecimg/?_201807180200561494+0","OH","00","JULY QUARTERLY","13-JUL-18","19-APR-18","30-JUN-18","27986","226140"
"C00042366","DSCC","http://docquery.fec.gov/cgi-bin/fecimg/?_201807180200561753+0","","","JULY QUARTERLY","13-JUL-18","01-APR-18","30-JUN-18","454067","1836167"
"C00326801","TAMMY BALDWIN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_201807190200592750+0","WI","00","JULY QUARTERLY","13-JUL-18","01-APR-18","30-JUN-18","37623","87076"
"C00676965","RICK SCOTT FOR FLORIDA","http://docquery.fec.gov/cgi-bin/fecimg/?_201807180200570622+0","","","JULY QUARTERLY","12-JUL-18","01-APR-18","30-JUN-18","97200","97200"
"C00516047","ANGUS KING FOR US SENATE CAMPAIGN","http://docquery.fec.gov/cgi-bin/fecimg/?_201807180200572523+0","ME","00","JULY QUARTERLY","12-JUL-18","01-APR-18","30-JUN-18","21911","0"
"C00677468","GREEN SENATE IMPACT 2018","http://docquery.fec.gov/cgi-bin/fecimg/?_201807100200479927+0","AZ","00","JULY QUARTERLY","10-JUL-18","01-APR-18","30-JUN-18","247650","247650"
"C00668046","KELLY STANDLEY FOR HOUSE OF REPRESENTATIVES","http://docquery.fec.gov/cgi-bin/fecimg/?_201806299115200024+0","","","JULY QUARTERLY / SEMI-ANNUAL","29-JUN-18","01-APR-18","30-JUN-18","0","0"
"C00000935","DCCC","http://docquery.fec.gov/cgi-bin/fecimg/?_201806219115161565+0","","","JUNE MONTHLY","21-JUN-18","01-MAY-18","31-MAY-18","96650","0"
"C00000935","DCCC","http://docquery.fec.gov/cgi-bin/fecimg/?_201806199113750546+0","","","MAY MONTHLY","19-JUN-18","01-MAY-18","31-MAY-18","96650","0"
"C00606939","ROSEN FOR NEVADA","http://docquery.fec.gov/cgi-bin/fecimg/?_201805310200396848+0","NV","00","PRE-PRIMARY","31-MAY-18","01-APR-18","23-MAY-18","47780","0"
"C00448563","3RD AND LONG PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_201805209112188181+0","","","MAY MONTHLY","20-MAY-18","01-APR-18","30-APR-18","0","0"
"C00000935","DCCC","http://docquery.fec.gov/cgi-bin/fecimg/?_201805189112101671+0","","","MAY MONTHLY","18-MAY-18","01-APR-18","30-APR-18","210800","0"
"C00648600","CRAWFORD FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_201805090300211099+0","NE","01","PRE-PRIMARY","07-MAY-18","01-APR-18","25-APR-18","0","0"
"C00571638","AMERICANS FOR HEALTH AND EDUCATION, PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_201805079111994318+0","","","APRIL QUARTERLY","07-MAY-18","01-JAN-18","31-MAR-18","0","0"
"C00667121","RANE EIR SESSIONSCOMMITTEE TO ELECT","http://docquery.fec.gov/cgi-bin/fecimg/?_201805069111990951+0","KY","","PRE-PRIMARY","06-MAY-18","01-APR-18","02-MAY-18","0","0"
"C00667121","RANE EIR SESSIONSCOMMITTEE TO ELECT","http://docquery.fec.gov/cgi-bin/fecimg/?_201805039111749564+0","","","APRIL QUARTERLY","03-MAY-18","01-JAN-18","31-MAR-18","0","0"
"C00667121","RANE EIR SESSIONSCOMMITTEE TO ELECT","http://docquery.fec.gov/cgi-bin/fecimg/?_201805039111749572+0","KY","","PRE-PRIMARY","03-MAY-18","01-APR-18","02-MAY-18","0","0"
"C00264697","FRIENDS OF SHERROD BROWN","http://docquery.fec.gov/cgi-bin/fecimg/?_201804260200362049+0","OH","00","PRE-PRIMARY","26-APR-18","01-APR-18","18-APR-18","66285","0"
"C00670612","GUNSENSENOW","http://docquery.fec.gov/cgi-bin/fecimg/?_201804180300206769+0","","","APRIL QUARTERLY","18-APR-18","01-JAN-18","30-MAR-18","0","0"
"C00000935","DCCC","http://docquery.fec.gov/cgi-bin/fecimg/?_201804179110320948+0","","","APRIL MONTHLY","17-APR-18","01-MAR-18","31-MAR-18","524100","0"
"C00326801","TAMMY BALDWIN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_201804190200328660+0","WI","00","APRIL QUARTERLY","14-APR-18","01-JAN-18","31-MAR-18","49452","0"
"C00663708","EDEN, MADELINE KATHERINE","http://docquery.fec.gov/cgi-bin/fecimg/?_201804149108092544+0","","","APRIL QUARTERLY","14-APR-18","01-JAN-18","31-MAR-18","0","0"
"C00606939","ROSEN FOR NEVADA","http://docquery.fec.gov/cgi-bin/fecimg/?_201804170200250813+0","NV","00","APRIL QUARTERLY","13-APR-18","01-JAN-18","31-MAR-18","19072","0"
"C00500843","ELIZABETH FOR MA INC","http://docquery.fec.gov/cgi-bin/fecimg/?_201804190200317084+0","MA","00","APRIL QUARTERLY","13-APR-18","01-JAN-18","31-MAR-18","27149","0"
"C00042366","DSCC","http://docquery.fec.gov/cgi-bin/fecimg/?_201804170200246344+0","","","APRIL QUARTERLY","13-APR-18","01-JAN-18","31-MAR-18","1275550","0"
"C00264697","FRIENDS OF SHERROD BROWN","http://docquery.fec.gov/cgi-bin/fecimg/?_201804160200228545+0","OH","00","APRIL QUARTERLY","13-APR-18","01-JAN-18","31-MAR-18","96760","0"
"C00333427","WALDEN FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_201804139108071986+0","OR","02","APRIL QUARTERLY","13-APR-18","01-JAN-18","31-MAR-18","27187","27187"
"C00668046","KELLY STANDLEY FOR HOUSE OF REPRESENTATIVES","http://docquery.fec.gov/cgi-bin/fecimg/?_201804129107988410+0","","","APRIL QUARTERLY","12-APR-18","01-JAN-18","31-MAR-18","0","0"
"C00000935","DCCC","http://docquery.fec.gov/cgi-bin/fecimg/?_201803209096638232+0","","","MARCH MONTHLY","20-MAR-18","01-FEB-18","28-FEB-18","144000","0"
"C00000935","DCCC","http://docquery.fec.gov/cgi-bin/fecimg/?_201802209094625673+0","","","FEBRUARY MONTHLY","20-FEB-18","01-JAN-18","31-JAN-18","91750","0"
"C00606939","ROSEN FOR NEVADA","http://docquery.fec.gov/cgi-bin/fecimg/?_201802050200109577+0","NV","00","YEAR-END","02-FEB-18","01-OCT-17","31-DEC-17","38635","75629"
"C00582064","TRADITIONAL MARRIAGE COALITION","http://docquery.fec.gov/cgi-bin/fecimg/?_201802010300191432+0","","","YEAR-END","01-FEB-18","","","0","0"
"C00326801","TAMMY BALDWIN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_201802060200124336+0","WI","00","YEAR-END","31-JAN-18","01-OCT-17","31-DEC-17","37311","90496"
"C00410803","WHITEHOUSE FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_201802060200124432+0","RI","00","YEAR-END","31-JAN-18","01-OCT-17","31-DEC-17","40200","48900"
"C00558437","BONNIE WATSON COLEMAN FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_201801319091079249+0","NJ","12","QUARTERLY YEAR END / SEMI-ANN","31-JAN-18","01-OCT-17","31-DEC-17","18430","20940"
"C00271338","AMERIPAC: THE FUND FOR A GREATER AMERICA","http://docquery.fec.gov/cgi-bin/fecimg/?_201801319091013919+0","","","MONTHLY YEAR END / SEMI-ANNUAL","31-JAN-18","01-JUL-17","31-DEC-17","24400","24400"
"C00042366","DSCC","http://docquery.fec.gov/cgi-bin/fecimg/?_201801310200055452+0","","","YEAR-END","31-JAN-18","01-JUL-17","31-DEC-17","790409","790409"
"C00000935","DCCC","http://docquery.fec.gov/cgi-bin/fecimg/?_201801319091220348+0","","","MONTHLY SEMI-ANNUAL (YE)","31-JAN-18","01-JUL-17","31-DEC-17","0","592571.19"
"C00264697","FRIENDS OF SHERROD BROWN","http://docquery.fec.gov/cgi-bin/fecimg/?_201802020200082198+0","OH","00","YEAR-END","31-JAN-18","01-OCT-17","31-DEC-17","36722","57252"
"C00333427","WALDEN FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_201801309090935653+0","OR","02","QUARTERLY YEAR END / SEMI-ANN","30-JAN-18","01-OCT-17","31-DEC-17","2325","24975"
"C00516047","ANGUS KING FOR US SENATE CAMPAIGN","http://docquery.fec.gov/cgi-bin/fecimg/?_201802050200115518+0","ME","00","YEAR-END","29-JAN-18","01-JUL-17","31-DEC-17","46465","53517"
"C00333427","WALDEN FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_201710149075674408+0","OR","02","OCTOBER QUARTERLY","14-OCT-17","01-JUL-17","30-SEP-17","22650","22650"
"C00326801","TAMMY BALDWIN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_201710180200332299+0","WI","00","OCTOBER QUARTERLY","14-OCT-17","01-JUL-17","30-SEP-17","39884","0"
"C00370213","AMERICAN HEALTH QUALITY ASSOCIATION POLITICAL ACTION COMMITTEE (AHQA-PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_201709129074650502+0","","","MONTHLY SEMI-ANNUAL (MY)","12-SEP-17","","","0","0"
"C00458828","TEAM GRAHAM INC","http://docquery.fec.gov/cgi-bin/fecimg/?_201709060200260154+0","","00","JULY QUARTERLY","28-AUG-17","01-APR-17","30-JUN-17","71200","71200"
"C00410803","WHITEHOUSE FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_201708250200256625+0","RI","00","JULY QUARTERLY","22-AUG-17","01-APR-17","30-JUN-17","31060","62827"
"C00000935","DCCC","http://docquery.fec.gov/cgi-bin/fecimg/?_201708099070307995+0","","","QUARTERLY MID-YEAR / SEMI-ANN","09-AUG-17","01-JAN-17","30-JUN-17","748100","748100"
"C00042366","DSCC","http://docquery.fec.gov/cgi-bin/fecimg/?_201707310200245093+0","","","MID-YEAR REPORT","31-JUL-17","01-JAN-17","30-JUN-17","1940376","1940376"
"C00630426","JON OSSOFF FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_201707219067132995+0","GA","06","POST-RUN-OFF","21-JUL-17","01-JUN-17","10-JUL-17","0","0"
"C00582064","TRADITIONAL MARRIAGE COALITION","http://docquery.fec.gov/cgi-bin/fecimg/?_201707170300163132+0","","","JULY QUARTERLY","17-JUL-17","","15-JUL-17","0","0"
"C00326801","TAMMY BALDWIN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_201707180200204288+0","WI","00","JULY QUARTERLY","15-JUL-17","01-APR-17","30-JUN-17","20884","29684"
"C00458828","TEAM GRAHAM INC","http://docquery.fec.gov/cgi-bin/fecimg/?_201707190200214846+0","","00","JULY QUARTERLY","15-JUL-17","01-APR-17","30-JUN-17","71200","71200"
"C00410803","WHITEHOUSE FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_201707190200215139+0","RI","00","JULY QUARTERLY","14-JUL-17","01-APR-17","30-JUN-17","0","0"
"C00486563","MANCHIN FOR WEST VIRGINIA","http://docquery.fec.gov/cgi-bin/fecimg/?_201707170200174708+0","WV","00","JULY QUARTERLY","14-JUL-17","01-APR-17","30-JUN-17","0","0"
"C00637165","GREEN SENATE IMPACT 2018","http://docquery.fec.gov/cgi-bin/fecimg/?_201707170200178969+0","","","JULY QUARTERLY","14-JUL-17","01-APR-17","30-JUN-17","219600","219600"
"C00264697","FRIENDS OF SHERROD BROWN","http://docquery.fec.gov/cgi-bin/fecimg/?_201707170200179446+0","OH","00","JULY QUARTERLY","14-JUL-17","01-APR-17","30-JUN-17","27050","76926"
"C00333427","WALDEN FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_201707149066632153+0","OR","02","JULY QUARTERLY / SEMI-ANNUAL","14-JUL-17","01-APR-17","30-JUN-17","9350","38350"
"C00027466","NRSC","http://docquery.fec.gov/cgi-bin/fecimg/?_201707130200165353+0","","","MID-YEAR REPORT","13-JUL-17","01-APR-17","30-JUN-17","33900","73400"
"C00630426","JON OSSOFF FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_201706089056413493+0","GA","06","PRE-RUN-OFF","08-JUN-17","30-MAR-17","31-MAY-17","130571.24","0"
"C00410803","WHITEHOUSE FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_201705020200147410+0","RI","00","APRIL QUARTERLY","26-APR-17","01-JAN-17","31-MAR-17","0","0"
"C00326801","TAMMY BALDWIN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_201704180200115269+0","WI","00","APRIL QUARTERLY","15-APR-17","01-JAN-17","31-MAR-17","0","0"
"C00264697","FRIENDS OF SHERROD BROWN","http://docquery.fec.gov/cgi-bin/fecimg/?_201704170200109040+0","OH","00","APRIL QUARTERLY","14-APR-17","01-JAN-17","31-MAR-17","34709","0"
"C00410803","WHITEHOUSE FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_201704200200117340+0","RI","00","APRIL QUARTERLY","14-APR-17","01-JAN-17","31-MAR-17","28881","0"
"C00333427","WALDEN FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_201704149052245856+0","OR","02","APRIL QUARTERLY","14-APR-17","01-JAN-17","31-MAR-17","29000","29000"
"C00027466","NRSC","http://docquery.fec.gov/cgi-bin/fecimg/?_201704130200089112+0","","","APRIL QUARTERLY","13-APR-17","01-JAN-17","31-MAR-17","39500","0"
"C00000935","DCCC","http://docquery.fec.gov/cgi-bin/fecimg/?_201704129052084841+0","","","APRIL QUARTERLY","12-APR-17","01-JAN-17","31-MAR-17","696600","0"
"C00630426","JON OSSOFF FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_201704069052026252+0","GA","06","PRE-SPECIAL","06-APR-17","21-DEC-16","29-MAR-17","38741.29","0"
"C00625624","AMERICAN MADE COALITION PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_201703270300144662+0","","","YEAR-END","27-MAR-17","01-JAN-16","31-DEC-16","0","0"
"C00573212","STRICKLAND FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_201703030200079646+0","OH","00","YEAR-END","03-MAR-17","01-OCT-16","31-DEC-16","0","226853"
"C00582064","TRADITIONAL MARRIAGE COALITION","http://docquery.fec.gov/cgi-bin/fecimg/?_201703020300143047+0","","","OCTOBER QUARTERLY","02-MAR-17","","24-FEB-17","0","0"
"C00582064","TRADITIONAL MARRIAGE COALITION","http://docquery.fec.gov/cgi-bin/fecimg/?_201703020300143057+0","","","APRIL QUARTERLY","02-MAR-17","","24-FEB-17","0","0"
"C00582064","TRADITIONAL MARRIAGE COALITION","http://docquery.fec.gov/cgi-bin/fecimg/?_201703020300143052+0","","","JULY QUARTERLY","02-MAR-17","","24-FEB-17","0","0"
"C00582064","TRADITIONAL MARRIAGE COALITION","http://docquery.fec.gov/cgi-bin/fecimg/?_201703020300143042+0","","","YEAR-END","02-MAR-17","","24-FEB-17","0","0"
"C00588772","MAGGIE FOR NH","http://docquery.fec.gov/cgi-bin/fecimg/?_201702220200074501+0","NH","00","YEAR-END","22-FEB-17","29-NOV-16","31-DEC-16","0","189098"
"C00578013","RUSS FOR WISCONSIN","http://docquery.fec.gov/cgi-bin/fecimg/?_201702270200079402+0","WI","00","YEAR-END","22-FEB-17","29-NOV-16","31-DEC-16","0","313595"
"C00589820","DEBORAH ROSS FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_201702270200079407+0","NC","00","YEAR-END","22-FEB-17","29-NOV-16","31-DEC-16","0","225618"
"C00619411","HILLARY ACTION FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_201701319042360208+0","NY","","QUARTERLY SEMI-ANNUAL (YE)","31-JAN-17","29-NOV-16","31-DEC-16","0","769600"
"C00271338","AMERIPAC: THE FUND FOR A GREATER AMERICA","http://docquery.fec.gov/cgi-bin/fecimg/?_201701319041601705+0","","","MONTHLY SEMI-ANNUAL (YE)","31-JAN-17","29-NOV-16","31-DEC-16","0","44000"
"C00586537","HILLARY VICTORY FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_201701319042360646+0","NY","","PRE-GENERAL","31-JAN-17","01-OCT-16","19-OCT-16","2528864.48","0"
"C00586537","HILLARY VICTORY FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_201701319042360801+0","NY","","QUARTERLY SEMI-ANNUAL (YE)","31-JAN-17","29-NOV-16","31-DEC-16","0","14771032.61"
"C00586537","HILLARY VICTORY FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_201701319042360549+0","NY","","OCTOBER QUARTERLY","31-JAN-17","01-JUL-16","30-SEP-16","10769947.97","0"
"C00419978","CAROL SHEA-PORTER FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_201701319042331638+0","NH","01","QUARTERLY YEAR END / SEMI-ANN","31-JAN-17","01-JUL-16","31-DEC-16","23052.43","23052.43"
"C00574889","TAMMY FOR ILLINOIS","http://docquery.fec.gov/cgi-bin/fecimg/?_201702100200071326+0","IL","00","YEAR-END","31-JAN-17","29-NOV-16","31-DEC-16","0","0"
"C00042366","DSCC","http://docquery.fec.gov/cgi-bin/fecimg/?_201702010200044836+0","","","YEAR-END","31-JAN-17","29-NOV-16","31-DEC-16","0","670602"
"C00326801","TAMMY BALDWIN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_201702030200059716+0","WI","00","YEAR-END","31-JAN-17","01-OCT-16","31-DEC-16","0","0"
"C00575795","HILLARY FOR AMERICA","http://docquery.fec.gov/cgi-bin/fecimg/?_201701319042372068+0","NY","","QUARTERLY SEMI-ANNUAL (YE)","31-JAN-17","29-NOV-16","31-DEC-16","0","449540.99"
